volume_per_ha
372.0
417.0
540.0
812.0
898.0
131.0
923.0
819.0
587.0
120.0
147.0
487.0
127.0
627.0
830.0
500.0
47.0
195.0
603.0
224.0
406.0
388.0
429.0
694.0
196.0
515.0
783.0
684.0
248.0
456.0
332.6
362.0
541.0
428.0
312.0
439.0
204.0
927.0
695.0
361.0
683.0
133.0
563.0
506.0
663.0
551.2
241.0
654.0
159.0
13.0
366.0
570.0
245.0
407.0
279.0
93.0
654.0
595.0
107.0
158.0
650.0
160.0
592.0
103.0
623.0
419.0
532.0
144.0
346.2
805.0
345.0
245.0
259.0
699.0
621.0
800.0
353.0
131.0
83.0
247.0
401.0
434.0
1001.0
246.0
379.0
127.0
234.0
391.0
532.0
364.0
547.0
199.0
336.0
286.0
774.0
785.0
157.0
289.0
624.0
326.0
319.0
896.0
243.0
552.0
579.0
596.0
283.0
237.0
121.0
1010.0
712.0
428.0
188.0
482.0
726.0
297.0
530.0
780.0
300.0
137.5
638.0
755.0
455.0
295.0
758.0
720.0
481.0
726.0
461.0
246.0
66.0
285.0
531.0
264.0
923.0
253.0
385.0
387.0
142.0
747.0
59.0
175.0
355.0
381.0
970.0
448.0
183.0
1016.0
133.0
446.0
1385.0
678.0
144.0
490.0
549.0
616.0
511.0
874.0
221.0
665.0
862.3
533.0
901.0
62.0
859.9
1124.0
614.0
631.0
200.0
596.0
395.0
241.0
521.0
303.0
194.0
693.0
413.0
81.0
497.0
431.0
771.0
820.0
125.0
348.0
274.0
221.0
1133.0
581.0
158.0
238.0
373.0
714.0
477.0
571.0
498.0
601.0
199.0
144.0
220.0
496.0
601.0
123.0
304.0
125.0
178.0
738.0
231.0
60.0
577.0
85.0
211.0
303.0
556.0
170.0
169.0
309.0
62.0
439.0
822.0
45.0
136.0
262.0
142.0
622.0
601.0
135.0
155.0
95.0
313.0
634.0
218.0
500.0
456.0
550.0
476.0
675.0
492.0
558.0
767.0
154.0
164.0
587.0
629.0
736.0
738.0
445.0
216.0
396.8
125.0
110.0
205.0
435.0
712.0
538.0
483.0
938.0
475.0
666.0
260.0
852.0
698.0
681.0
1242.0
905.0
518.0
318.0
336.0
906.0
876.0
477.0
722.0
739.0
204.0
698.0
1068.0
75.0
355.0
340.0
196.0
134.0
247.0
467.0
358.0
447.0
572.0
251.0
250.0
183.0
801.0
504.0
454.0
1104.0
373.0
605.0
14.0
254.0
535.0
249.0
1122.0
202.0
1174.0
806.0
590.0
405.0
995.0
1025.0
382.0
819.0
560.0
258.0
567.0
833.0
210.0
597.0
218.0
968.0
148.0
544.0
511.0
525.0
417.0
411.0
659.6
525.0
408.0
889.7
293.0
534.0
408.0
935.0
808.0
191.0
344.0
544.0
347.0
285.2
188.0
44.1
572.5
410.0
744.0
205.0
519.0
356.0
458.0
238.0
618.0
214.0
717.0
270.0
780.0
579.0
530.0
826.0
312.8
764.0
213.0
1184.0
326.0
495.0
756.0
783.0
253.0
182.0
353.0
12.0
958.0
182.0
555.0
312.0
1216.0
188.0
924.0
510.0
565.0
638.0
181.0
199.0
37.0
162.0
266.0
165.0
685.0
403.0
349.0
286.0
209.0
572.0
701.0
489.0
266.0
1053.0
382.0
1255.0
315.0
561.0
305.0
628.0
773.0
711.0
452.0
622.0
451.0
858.0
867.0
302.0
520.0
161.0
770.0
875.0
399.0
268.0
328.0
381.0
509.0
320.0
554.0
698.0
292.0
151.0
925.0
226.0
458.0
348.9
264.0
637.0
386.0
493.0
623.0
393.0
664.0
194.0
426.0
165.0
372.0
361.0
477.0
505.0
259.0
519.0
324.0
1025.0
392.0
465.0
315.0
238.0
543.0
168.0
264.2
331.0
297.0
753.1
452.0
892.0
432.0
879.0
609.9
484.0
173.0
669.0
156.0
1125.0
476.0
105.0
603.0
179.0
546.0
248.0
142.0
440.0
559.4
284.0
107.0
162.0
669.0
101.0
407.0
372.0
163.0
131.0
169.0
538.0
569.0
552.0
100.0
298.0
105.0
263.0
412.0
1009.0
645.0
151.0
340.0
296.0
248.0
511.0
619.0
261.0
742.0
235.0
599.0
621.0
798.0
311.0
157.0
1026.0
755.0
292.0
775.0
459.0
503.0
371.0
368.0
969.0
133.0
41.0
43.0
499.0
794.0
485.0
396.0
243.0
318.0
280.0
212.0
236.0
368.0
175.0
513.0
849.0
912.0
212.0
643.0
810.0
672.0
1081.0
43.0
769.0
834.0
711.0
1070.0
417.0
598.0
189.0
145.0
827.0
33.0
86.0
689.0
259.0
826.0
714.0
91.0
170.0
487.0
329.0
1123.0
699.0
685.0
777.0
488.0
302.0
332.0
1158.0
341.0
134.0
457.0
729.8
529.0
377.0
86.0
280.0
360.0
253.0
750.0
729.0
579.0
229.0
401.0
688.0
531.0
521.0
407.6
270.0
777.0
585.0
927.0
787.0
457.0
87.0
606.0
255.0
844.0
592.0
132.0
505.0
518.0
55.0
397.0
594.0
315.0
72.0
405.0
390.0
273.0
894.0
449.0
321.0
32.0
324.0
1160.0
263.0
340.0
160.0
96.0
389.0
556.0
529.0
31.0
550.0
594.0
381.0
407.0
460.0
571.0
739.2
253.0
582.0
196.0
498.0
450.0
1106.0
720.0
71.0
793.0
158.0
1140.0
455.0
818.0
613.0
124.0
858.0
647.0
504.0
55.0
640.0
485.5
577.9
593.0
508.0
612.0
656.0
372.0
311.0
221.0
835.0
963.0
165.0
509.0
176.0
120.0
383.0
243.0
652.0
203.0
537.0
129.0
116.0
569.0
782.0
528.4
369.0
129.0
215.0
359.0
105.0
136.0
71.0
307.0
384.0
276.0
241.0
82.0
361.0
346.0
399.0
29.0
209.0
90.0
1081.0
705.0
122.0
495.0
329.0
214.0
317.0
797.0
487.0
616.0
366.0
218.0
429.0
276.0
415.0
372.0
755.0
810.0
374.0
292.0
428.0
610.0
225.0
198.0
559.0
424.0
669.0
585.0
298.0
836.0
600.0
411.6
334.0
297.0
690.0
29.0
1024.0
311.0
281.0
265.0
703.0
304.0
210.0
276.0
57.0
590.0
60.0
222.0
287.3
179.0
278.0
67.0
300.0
558.0
37.0
294.0
417.0
693.3
329.0
1048.0
745.0
376.0
679.0
996.0
501.0
40.0
27.0
201.0
841.0
516.0
622.0
1048.0
428.0
641.8
51.0
25.0
310.0
311.0
321.0
93.0
249.0
269.0
695.0
620.0
118.0
154.0
668.0
352.0
617.0
848.0
370.0
1166.0
543.0
422.0
560.0
609.0
403.0
390.0
303.0
665.0
537.0
210.0
704.0
823.0
399.0
200.0
681.0
161.0
644.0
570.0
903.8
572.0
97.0
688.0
72.0
346.8
497.0
1080.0
46.0
595.0
655.0
177.0
304.0
338.0
74.0
480.0
498.0
92.0
624.0
133.0
255.5
44.0
114.0
729.0
507.0
477.0
622.5
311.0
565.0
957.0
284.0
431.0
380.0
340.0
568.0
756.0
599.0
719.0
258.0
158.0
356.0
858.0
361.0
298.0
132.0
103.0
287.0
421.0
69.0
373.0
261.0
598.0
990.0
187.0
527.0
49.0
344.0
422.0
638.0
735.0
599.0
538.0
487.0
696.0
966.0
440.0
1030.0
420.0
456.0
123.0
419.0
683.0
56.0
47.0
847.0
550.0
349.0
229.0
393.0
24.0
27.0
419.0
575.0
403.0
609.0
195.0
285.3
361.6
283.0
91.0
156.0
810.9
149.0
314.0
490.0
399.0
849.0
106.0
552.0
927.0
340.0
131.0
411.0
489.0
431.0
398.0
563.0
77.0
619.0
374.0
304.0
500.0
32.0
641.8
335.0
250.0
490.0
614.0
512.3
859.0
850.0
41.0
607.0
1128.0
581.0
435.0
388.0
185.0
480.0
150.0
131.0
412.0
368.0
1089.0
466.0
798.0
178.0
344.0
259.0
191.0
669.0
938.0
322.0
894.0
436.0
689.0
543.0
424.0
248.0
635.0
16.0
560.0
479.0
561.0
881.0
575.0
371.0
78.0
258.0
285.0
757.0
516.0
382.0
239.0
564.0
1138.0
641.0
562.0
589.0
315.0
492.0
216.0
512.0
937.0
368.0
659.0
481.0
396.0
464.0
376.0
594.0
545.0
770.0
646.0
696.0
121.0
176.0
389.0
353.0
694.0
805.0
132.0
459.0
34.0
836.0
53.0
195.0
533.0
471.0
866.0
522.0
860.0
808.0
446.0
299.0
321.0
212.0
265.0
343.0
127.0
414.0
387.0
653.0
868.0
223.0
75.0
334.0
230.0
392.0
412.0
312.0
578.0
673.0
818.0
346.0
219.0
313.0
54.0
551.0
679.0
307.0
197.0
784.0
514.0
127.0
429.0
834.0
762.0
869.0
539.0
101.0
640.0
448.0
453.0
804.0
524.0
42.0
321.0
188.0
169.0
548.0
136.0
374.0
235.0
45.0
276.0
351.0
585.0
359.0
719.0
129.0
305.0
40.0
361.0
233.0
617.3
753.0
252.0
676.0
168.5
293.0
78.0
201.0
76.0
549.0
670.0
155.0
507.0
614.0
378.0
447.0
509.0
350.0
283.0
447.0
103.0
715.0
270.0
922.0
128.0
483.0
180.0
118.0
827.1
180.0
236.0
46.0
551.0
384.0
747.0
120.0
535.0
509.0
205.0
221.0
674.0
852.0
444.0
65.0
594.0
365.0
681.0
221.7
235.0
807.0
618.0
395.0
935.0
73.0
113.0
849.0
115.0
100.0
364.0
979.0
87.0
261.0
51.0
546.0
428.0
443.0
276.0
642.0
679.0
145.0
381.0
514.7
370.0
336.0
629.0
651.0
377.0
504.0
34.0
517.0
133.0
491.0
966.0
480.0
476.0
107.0
191.0
308.0
290.0
46.0
302.0
40.0
900.0
542.0
696.0
987.0
730.0
514.0
935.0
229.0
654.0
586.0
681.0
13.0
304.0
153.0
449.0
914.0
564.0
468.0
454.0
363.0
626.0
442.0
571.0
346.0
607.0
334.0
447.0
876.0
253.0
503.0
640.0
373.0
273.0
661.0
200.0
402.0
418.1
669.0
274.0
811.0
474.0
613.0
711.0
979.0
447.0
349.0
870.0
704.0
205.0
158.0
205.0
912.0
244.0
804.0
423.0
255.6
831.0
194.0
468.7
361.0
183.0
86.0
985.0
515.0
222.0
548.0
749.0
292.0
218.0
92.0
565.0
61.0
437.0
88.0
130.0
731.0
282.0
163.0
422.0
323.0
176.0
188.0
920.0
227.0
709.0
424.0
1007.0
894.0
683.0
547.0
816.0
719.0
435.0
866.0
344.0
442.0
468.0
67.0
902.0
585.0
609.0
491.0
742.0
465.0
537.0
556.0
477.0
452.0
528.0
1017.0
454.0
389.0
404.0
713.0
421.0
95.0
532.0
211.0
156.0
231.0
795.7
138.0
399.0
83.0
137.0
546.0
692.0
54.0
252.0
912.0
886.0
721.0
974.0
81.0
65.0
353.0
335.0
462.0
812.0
913.0
694.0
866.0
230.0
704.0
25.0
220.0
631.0
113.0
847.0
83.0
846.0
870.0
545.8
357.0
46.0
118.0
649.0
148.0
214.0
545.0
583.0
358.0
808.0
513.0
407.0
532.0
552.0
459.0
320.0
810.0
62.0
127.0
455.0
438.0
895.0
519.0
324.0
128.0
74.0
639.0
582.0
474.0
561.0
263.0
147.0
162.0
346.0
339.0
93.0
98.0
67.0
812.2
349.0
289.6
594.0
773.4
435.0
638.0
921.0
68.0
623.0
90.0
358.0
511.0
478.0
208.0
384.0
289.0
104.0
533.0
515.0
236.0
444.0
499.0
310.0
95.0
705.0
179.0
718.0
454.0
382.8
871.0
350.0
533.0
1042.0
473.0
770.0
165.0
583.0
126.0
294.0
589.0
602.0
328.0
210.0
760.0
214.0
500.0
514.0
507.0
554.0
192.0
358.0
150.0
920.0
822.0
183.1
427.0
542.0
664.0
124.0
783.0
441.0
841.0
645.0
173.0
169.0
159.0
996.0
748.0
224.0
281.0
405.0
458.0
599.0
276.0
431.0
849.0
846.0
334.0
482.0
701.0
642.0
344.0
352.7
535.0
564.0
611.0
318.0
136.0
261.0
232.0
825.0
1051.0
397.0
70.0
246.0
473.0
650.0
142.0
334.0
782.0
817.0
746.8
138.0
741.0
252.0
402.0
1076.0
247.0
291.0
432.0
71.0
976.0
534.0
610.0
170.0
359.7
486.0
415.0
254.0
743.0
343.0
535.0
613.5
107.0
452.0
125.0
99.0
100.0
175.0
295.0
605.0
175.0
185.0
818.0
388.0
390.0
132.0
200.0
83.0
592.0
746.0
165.0
900.0
676.0
280.0
367.0
185.0
55.0
572.0
727.0
454.0
824.0
334.0
261.0
719.0
273.0
445.0
328.0
761.0
773.0
697.0
468.0
447.0
852.0
524.0
466.0
164.0
957.0
714.0
380.0
216.0
760.0
253.0
375.0
225.0
576.0
742.0
111.0
773.0
324.0
158.0
310.0
268.0
443.0
313.0
845.0
252.0
629.0
726.0
118.0
623.0
517.0
529.0
793.4
451.0
362.0
49.0
839.0
551.0
678.2
735.4
189.0
299.0
530.0
653.0
271.0
321.0
416.0
135.0
118.0
450.0
490.0
854.0
525.0
346.0
153.0
545.0
485.0
689.0
1192.0
450.0
401.0
294.0
811.0
535.0
531.0
844.0
465.9
133.0
254.0
454.0
317.0
318.0
245.0
517.0
641.0
64.0
927.0
925.0
94.0
101.0
455.0
498.0
252.0
786.0
684.0
55.0
151.0
597.0
26.0
586.0
229.0
436.0
876.0
117.0
189.0
478.0
658.0
339.0
558.0
190.0
371.0
492.0
604.0
647.0
600.0
319.0
275.0
220.0
236.0
548.0
713.0
484.0
518.3
212.0
936.0
637.0
287.0
139.0
629.0
619.0
579.0
249.0
658.0
581.0
281.0
214.0
155.0
545.0
613.0
123.0
635.0
324.0
82.0
835.0
282.0
325.0
130.0
473.0
39.0
501.0
695.0
666.0
698.0
408.0
207.0
249.0
329.0
153.0
367.0
313.0
469.0
234.0
605.0
139.0
20.0
399.0
259.0
637.0
161.0
271.0
335.0
531.0
114.0
883.0
634.0
124.0
972.0
485.0
755.0
467.0
323.0
221.0
167.0
914.0
382.0
597.0
313.6
163.0
276.0
383.0
235.0
30.0
241.0
429.0
758.0
334.0
344.0
911.0
302.0
579.0
226.0
528.0
1016.0
404.0
350.2
296.0
347.0
441.0
66.0
703.0
313.0
176.0
521.4
212.0
622.0
511.0
591.0
706.0
488.0
626.0
126.0
196.0
167.0
507.0
268.0
685.0
396.0
498.0
878.0
625.0
847.0
571.0
238.0
357.0
111.0
651.0
259.0
213.0
128.0
253.0
473.0
525.0
450.0
425.0
618.0
634.0
94.0
279.0
671.0
257.0
207.0
778.0
829.0
126.0
315.0
409.0
705.0
135.0
394.0
115.0
405.4
659.0
511.0
635.0
823.0
1246.0
605.0
858.0
334.0
357.0
326.0
177.0
1052.0
1181.0
798.0
222.0
218.0
215.0
178.0
273.0
158.0
516.0
98.0
89.0
464.0
433.0
701.0
536.0
1142.0
801.0
739.0
374.0
548.0
129.0
257.0
961.0
703.0
203.0
767.0
223.0
369.0
114.0
813.0
597.0
212.0
647.0
690.0
381.0
419.0
325.0
904.0
582.0
1074.0
91.0
222.0
309.0
32.0
423.0
985.0
893.0
437.0
649.0
331.0
432.0
482.0
116.0
188.0
409.0
228.0
853.0
223.0
140.0
370.0
471.0
490.0
402.0
341.0
350.5
383.0
95.0
431.0
543.0
137.0
574.0
209.6
421.0
382.0
1113.0
313.0
329.0
562.0
440.0
311.0
762.0
485.0
809.0
393.0
216.0
742.0
51.0
63.0
865.0
96.0
403.0
77.0
929.0
432.0
564.0
685.0
353.0
630.0
608.0
343.0
988.0
105.0
444.0
212.0
527.0
155.0
212.0
385.0
290.0
334.0
163.0
756.0
267.0
574.0
278.0
331.0
626.0
380.0
858.0
462.0
132.0
447.0
402.0
750.0
561.0
344.0
400.0
364.0
320.0
565.0
774.0
95.0
720.0
258.0
652.0
325.0
1089.0
453.0
255.0
188.0
111.0
536.0
557.0
814.5
457.0
372.0
788.0
669.0
172.0
210.0
285.0
271.0
852.0
731.0
544.0
862.0
531.0
101.0
275.0
284.0
440.0
1140.0
237.0
749.0
261.0
669.0
139.0
394.0
517.0
892.0
403.0
766.0
212.0
122.0
954.0
352.0
383.0
751.0
298.0
136.0
291.0
224.0
335.0
617.0
397.0
751.0
206.0
767.0
437.0
484.0
288.0
869.3
322.0
80.0
727.0
181.0
276.0
500.0
238.0
51.0
684.0
211.0
507.0
453.0
748.0
158.0
654.0
576.0
972.0
897.0
191.0
1031.0
578.0
302.0
172.0
108.0
1067.0
169.0
256.0
580.0
87.0
126.0
601.0
86.0
695.0
159.0
220.0
330.0
531.0
780.0
297.0
216.0
304.0
153.0
553.0
420.0
126.0
478.0
326.0
390.0
377.0
165.0
713.0
171.0
154.0
669.0
316.0
423.0
807.0
389.0
495.0
870.0
877.0
491.0
321.0
771.0
89.0
658.0
639.0
336.0
177.0
409.0
166.0
513.8
603.0
326.0
36.0
986.0
483.0
444.0
530.0
427.0
