temperature_min,temperature_max,temperature_mean,temperature_median,precip_mm_mean,precip_mm_median,number_of_days_with_precip_mm_gt_0,rain_days,heavy_rain_days,sun_days,partly_cloudy_days
1.2217520212452446,-0.03326219361897428,1.0175551365308393,0.9560017150034155,2.8644277226047707,4.630710915052065,1.45775574087356,1.2597048023986337,3.821847787472127,-1.1318466782877148,1.1304844829123462
-1.2843590322230503,1.127113189488648,-0.5546016306297539,-0.5035094306784906,-0.2096568083848157,-0.3334004526699807,0.509689011943398,0.4730751157962638,0.6487156286156408,2.77709289580669,0.7889284646743991
0.9762208707365267,1.23260186068025,1.0857766282121974,0.9560017150034155,-0.5272014904856881,-0.3334004526699807,-0.9525834004743093,-0.37699244875791,1.102020222737996,0.7879693891309911,-0.8700579096242002
0.6714235804498421,-0.20907664560497757,0.6100182906280867,0.6154491143443044,0.4176251082623699,1.155832957646633,1.1203082610848583,1.36120540712152,-0.7111981537514249,-0.36946484646079186,0.027746481172688887
1.2810181610232112,0.8106471759138424,1.374481611828427,1.28033752515495,0.13307636234890935,-0.3334004526699807,0.3088274168310756,-0.021740332227807496,1.3286725197991738,-1.041747007253624,1.8916664664140563
0.6544903976561375,-0.20907664560497757,0.42673539856862935,0.30733009470034606,0.9823149778765499,-0.3334004526699807,0.49362008433441223,0.9171402614588919,1.4419986683297625,0.24737136292644576,-0.8798166530024272
-2.6559468385131306,-0.9299158987475908,-2.33756729594496,-1.9792373668679735,0.23137101437859875,-0.3334004526699807,-1.0409625023237312,-0.6814942629265692,-0.4845458566902473,-0.9724395679966309,0.32050878251950055
0.8068890427994798,-0.5607055495769836,0.33612239773848784,0.2911133041927697,-0.9494130690701928,-0.3334004526699807,-0.735652877753001,-0.8464327456012597,-0.4845458566902473,-0.3348111268322954,1.4427642710156119
0.9762208707365267,0.5996698335306379,1.074173902396502,0.9884352960185688,-0.038661077380735896,-0.3334004526699807,-0.46248110840024254,0.18126087721796535,1.102020222737996,-0.01599690625012762,0.20340386198077587
1.0524201933081978,1.8479524426312617,1.3799134803676598,1.2641207346473737,-0.6138646458370051,-0.3334004526699807,-1.0248935747147454,-0.5546185070229612,0.8753679256768183,1.0097531947533687,-0.8017467059766108
-0.9541619677458085,-2.0551283914580116,-2.0810993895926138,-2.2873563865119313,-0.519756616478935,-0.3334004526699807,-1.06506589373721,-0.8971830479627029,-0.7111981537514249,-0.3278803829065961,-1.2701663881315095
-1.3182253978104597,0.669995614325039,-0.37857613375122556,-0.000788924943611653,-0.49830692556137357,-0.3334004526699807,-0.8642042986248875,-0.4023675999386316,-0.3712197081596585,0.08796425263536187,-1.4946174858307317
1.0608867847050503,-0.7365200015629869,0.5609084834371836,0.4370644187609601,0.9563324053494098,0.9076273892605309,1.8434100034892191,4.000221129916567,-0.5978720052208361,-0.5427334446032743,-1.8361735040686786
0.8915549567680033,0.5293440527362369,0.7582690861303618,0.6478826953594577,-0.0007276998390712954,-0.3334004526699807,-0.47051557220473544,-0.35161729757718835,0.8753679256768183,-0.556594932454673,0.8474809249437615
0.11262854825758721,-1.316707693116798,-0.4941337786421441,-0.48729264017091367,-0.1650031230024241,-0.3334004526699807,-0.020585599153133193,-0.5292433558422396,-0.7111981537514249,-0.9239243605167359,0.06678145468559711
-0.9795617419363657,0.7579028403180407,-0.7864446749125992,-0.8278452408300253,-0.19803617407068194,-0.3334004526699807,-0.5990669930766218,-0.2754918440350236,0.3087371830238743,0.6493545106170051,-0.831022936111292
-0.022836914092050322,-0.6134498851727848,0.12453363877853864,0.12894539911700234,-0.7734463586146741,-0.3334004526699807,-1.137376067977646,-0.9225581991434245,-0.4845458566902473,-0.9239243605167359,0.7401347477832639
-0.20910192482280207,1.162276079885849,0.7307205376772485,0.9235681339882621,-0.8608966710475177,-0.3334004526699807,-0.9525834004743093,-0.9733085015048677,-0.4845458566902473,0.27509433862924293,0.8865158984566697
-1.3944247203821305,-0.36730965239238034,-1.3761150106270563,-1.3629993275800574,-0.4339177091696068,-0.3334004526699807,-0.3258952237238633,-0.503868204661518,-0.3712197081596585,0.27509433862924293,-0.22598084666121454
0.8915549567680033,0.5820883883320374,0.7455856065558778,0.6316659048518808,-0.02242651745799307,-0.3334004526699807,-0.47855003600922835,-0.32624214639646676,0.6487156286156408,-0.556594932454673,0.8279634381873073
-1.2335594838419361,-1.2815448027195975,-1.5018848401811689,-1.4684084658793062,-0.32701401759979454,-0.3334004526699807,0.019586719869331293,-0.22474154167358035,-0.5978720052208361,-0.1476810408384143,-0.0015297489619922771
1.3148845266106206,2.217162791801869,1.6521765541424858,1.5884565447989085,-0.8520546425395565,-0.3334004526699807,-0.9284800090608306,-0.4784930534807964,-0.7111981537514249,1.0236146826047672,-1.006680316919379
0.9000215481648555,0.14255225836702903,0.6707267686630111,0.566798742821574,-0.07717299560328401,0.6594218208744285,2.0442715986015414,3.150153565362393,-0.5978720052208361,-1.1041237025849175,-0.6456068119249779
0.739156311624661,-0.4376354331867814,0.26243147130606387,0.14516218962457872,0.15477856297792242,-0.3334004526699807,-0.7517218053619869,-0.5799936582036829,0.08208488596269672,-1.0556084951050224,2.0087713869527812
-0.2429682904102114,-2.740804754203425,-1.977179154106818,-2.1414052719437406,-0.7118007160380531,-0.3334004526699807,-0.21341273046096274,0.34619935989265577,-0.7111981537514249,-0.46649526142058206,-0.9383691132717895
0.2904269675914865,1.3908348674676527,0.8532148889118055,0.8181589956890135,-1.0476000136353973,-0.3334004526699807,-1.4105478373304046,-1.1128718329988365,-0.7111981537514249,1.0651991461589632,-0.3626032539563933
0.6036908492750233,-0.789264337158788,0.13382454228112958,0.12894539911700234,1.0532455412583708,-0.3334004526699807,0.019586719869331293,0.06707269690471812,1.7819771139215288,-1.0694699829564212,-0.5382606347644803
1.1455526986735738,-0.19149520040637702,0.7709641618455271,0.6478826953594577,2.0288194983573797,1.9004496628049399,2.004099279579077,2.1097723669528072,2.915238599227417,-0.9863010558480295,0.2619563222501382
0.39202606435371457,-1.1408932411307946,-0.12447323685626474,-0.14674003951180262,-0.009167641605844953,-0.3334004526699807,0.19634492356817504,1.36120540712152,-0.5978720052208361,0.8642075723136834,-1.7776210437993163
-1.3944247203821305,-0.3848910975909809,-1.679444586885298,-1.622467975701285,-0.2661131653747005,-0.3334004526699807,0.22848277878614665,-0.08517821017961151,-0.5978720052208361,-0.2724344315010017,-0.09911718274426283
0.3073601503851911,-0.8947530083503903,-0.36051501226997285,-0.48729264017091367,1.2949966792603071,0.16301068410222389,0.7025161432512276,0.2573863307601302,-0.2578935596290697,-0.3625341025350926,0.5742361103534039
0.6544903976561375,-1.105730350733594,0.20858695309970188,0.14516218962457872,1.2398592348276067,1.155832957646633,1.7389619740308113,0.14319815044688294,-0.3712197081596585,-1.1387774222134142,1.81359651938824
-1.648422462287701,-0.9474973439461908,-1.7008379090673482,-1.622467975701285,-0.3877502610315655,-0.3334004526699807,-0.02862006295762609,0.029009970133635717,-0.1445674110984809,-0.17540401654121152,0.03750522455091594
-0.8779626451741376,0.406273936346034,-1.1688295466847252,-1.1846146319967135,-0.251739971540554,-0.3334004526699807,-0.2776884408969059,-0.0724906345892507,0.7620417771462296,0.15034094796665556,-0.7724704758419296
1.1286195158798689,-0.5607055495769836,0.7265042466021466,0.6478826953594577,0.4355061418900697,-0.0851948842838784,1.1604805801073228,0.14319815044688294,0.08208488596269672,-1.0348162633279245,1.6672153687148341
0.8068890427994798,0.33594815555163293,0.5299063691304347,0.3397636757154994,0.24233131230359348,-0.3334004526699807,-0.43837771698676387,-0.6053688093844044,-0.1445674110984809,0.5176703760287185,0.16436888846786765
-0.9541619677458085,0.5117626075376362,-0.3932324074912359,-0.32512473509514633,-0.6853207628368223,-0.3334004526699807,-0.38213647035531356,-0.5419309314326004,-0.2578935596290697,0.7602464134281939,-0.6456068119249779
-1.064227655904889,-0.20907664560497757,-1.2201833630607897,-1.1846146319967135,-0.5019165822021338,-0.3334004526699807,-0.349998615137342,-0.25011669285430194,0.3087371830238743,0.2681635947035437,-0.4699494311168909
1.1370861072767213,-0.2266580908035769,0.8060197988238889,0.7938338099276481,-0.4148130029670758,-0.3334004526699807,0.3811375910715117,-0.19936639049285873,-0.1445674110984809,-0.8061017137798477,0.34002626927595464
-0.2768346559976208,0.8458100663110423,0.33855592233363174,0.45328120926853704,-0.8561771810787651,-0.3334004526699807,-0.9525834004743093,-0.9225581991434245,-0.7111981537514249,0.5800470713600121,0.35954375603240873
1.1455526986735738,-0.4376354331867814,0.7423312363093484,0.6316659048518808,0.19413160285273304,0.16301068410222389,1.4256178856555883,0.8283272323263663,1.102020222737996,-1.090262214733519,0.6620648007574474
0.16342809663870125,-1.6683365970888047,-0.8434299913156087,-0.9737963553982157,-0.3368150967826934,-0.3334004526699807,-0.2616195132879201,-0.630743960565126,-0.5978720052208361,-1.1249159343620154,0.7010997742703556
1.1455526986735738,-0.26182098120077807,0.605753474383609,0.4694979997761134,2.805304997451943,-0.0851948842838784,0.6623438242287631,0.6126384472902326,2.1219555595132955,-0.8199632016312464,0.2619563222501382
0.815355634196332,0.6172512787292385,0.605747071321156,0.4370644187609601,1.7346785491238803,-0.3334004526699807,0.03565564747831709,0.11782299926616134,0.5353894800850519,0.31667880218343875,-0.12839341287894399
0.8915549567680033,-0.5431241043783837,0.33548521274227894,0.16137898013215568,2.57981640568718,4.13429977827986,1.5461348427229817,0.6507011740613151,-0.2578935596290697,-1.0486777511793233,0.8182046948090803
0.4428256127348288,-0.3848910975909809,-0.10026789255507121,-0.40620868763303003,-0.8551337292639021,-0.3334004526699807,-1.290030880263011,-1.0494339550470326,-0.7111981537514249,-0.8754091530368407,-0.22598084666121454
0.1803612794324059,-1.316707693116798,-0.5446023905773131,-0.535943011693644,-0.4986601801397297,-0.3334004526699807,-0.15717148382951246,-0.5292433558422396,-0.5978720052208361,-1.111054446510617,0.9841033322389403
-1.0303612903174797,0.45901827194183575,-0.8071120438533878,-0.6981109167694114,-0.6504637161411077,-0.3334004526699807,-0.7597562691664798,-0.38968002434827076,0.08208488596269672,0.6840082302455016,-0.5772956082773885
-1.2928256236199025,-3.0396893225796306,-2.5346225420880453,-2.5792586156483126,0.34911880162916986,-0.0851948842838784,0.8149986365141282,0.396949662254099,-0.5978720052208361,-0.7298635305971555,-0.2552570767958957
0.4004926557505671,1.8127895522340605,1.4638450626212596,1.5884565447989085,-0.4768662952476511,-0.3334004526699807,-0.6954805587305366,-0.22474154167358035,3.9351739360027156,-0.7229327866714561,-1.6117224063694564
0.7137565374341038,-0.015680748420373695,0.8051863657537192,0.810050600435225,2.3312200011689006,2.1486552311910425,4.775989292129126,5.839919590518884,5.4084138669003705,-0.7783787380770505,1.110966996155892
-1.6060895053034392,0.9512987375026445,-0.0939447847451515,0.2667881184314042,-0.875343953509675,-0.3334004526699807,-0.5588946740541574,-0.4531179023000748,-0.4845458566902473,3.1721452995715502,0.5156836500840416
-0.03130350548890279,2.5687916957738754,1.6128373065722594,2.1073938410413633,-1.0258690121339027,-0.3334004526699807,-1.2980653440675038,-1.1001842574084757,-0.7111981537514249,1.3840133667411307,-1.006680316919379
-1.0472944731111844,-1.9848026106636107,-1.6458321775448779,-1.6386847662088622,-0.14013215529591216,-0.3334004526699807,0.3811375910715117,-0.09786578576997232,-0.7111981537514249,-0.8546169212597429,1.5696279349325635
-0.11596941945742627,0.7930657307152418,0.4858903423914083,0.7938338099276481,-0.9634353322148292,-0.3334004526699807,-1.06506589373721,-0.8337451700108989,-0.5978720052208361,1.1899525368215504,-0.6260893251685238
-0.2768346559976208,0.564506943133438,-0.12883221578387546,-0.19539041103453236,-0.5559478781539803,-0.3334004526699807,-0.5508602102496645,-0.6053688093844044,-0.1445674110984809,0.926584267644977,-0.3918794840910745
1.0439536019113453,-0.26182098120077807,0.7188273735496851,0.6154491143443044,0.5032914691419641,-0.3334004526699807,-1.217720706022575,-0.7829948676494557,0.8753679256768183,-0.8892706408882394,1.1304844829123462
-0.547765580696896,0.45901827194183575,-0.20954959771801043,-0.14674003951180262,0.15794109275003962,-0.3334004526699807,-0.14110255622052667,-0.05980305899888991,-0.4845458566902473,-0.9100628726653373,1.120725739534119
-0.4715662581252248,1.162276079885849,0.30075037414479805,0.4694979997761134,-0.9939261036198572,-0.3334004526699807,-1.1534449955866317,-1.0494339550470326,-0.7111981537514249,0.670146742394103,-1.0652327771887413
-2.8252786664501772,0.08980792277122854,-1.659250771736123,-1.135964260473983,-0.48837904940789084,-0.3334004526699807,-0.2616195132879201,-0.5292433558422396,0.6487156286156408,-0.1546117847641136,0.42785495967999815
0.46822538692538573,-1.0705674603363935,-0.05309535347924481,-0.12241485375043716,-0.11247560675220082,-0.3334004526699807,0.4775511567254265,-0.4658054778904356,-0.7111981537514249,-0.8615476651854421,2.0673238472221436
1.4080170319759964,-0.8595901179531891,0.8281428970259979,0.7451834384049177,-0.6528054292171439,-0.3334004526699807,0.45344776531194775,1.7672078260130655,-0.7111981537514249,-1.1387774222134142,-0.5089844046297991
0.1803612794324059,2.586373140972476,1.8912575280610509,2.431729651192898,-1.0251295929553368,-0.3334004526699807,-1.3141342716764897,-0.9859960770952285,-0.7111981537514249,1.550351220957914,-1.5141349725871858
-1.5298901827317684,0.9864616278998457,-0.5131170309146476,-0.2521491778110512,-0.17913311608971202,-0.3334004526699807,0.19634492356817504,1.0186408661817783,-0.3712197081596585,0.5384626078058163,-1.4458237689395963
-1.3859581289852785,-0.42005398798818083,-1.5078473573107396,-1.4765168611330948,-0.29766078073188856,-0.3334004526699807,0.11600028552324607,-0.12324093695069392,-0.031241262567892083,-0.09916583335851921,-0.3430857671999392
-0.20910192482280207,-0.2442395360021775,0.3503418689500514,0.4694979997761134,-0.8003864411713009,-0.3334004526699807,-0.896342153842859,-0.884495472372342,-0.3712197081596585,0.552324095657215,0.19364511860254882
-0.5223658065063389,0.19529659396283078,-0.5648537755354541,-0.6818941262618344,-0.6981980439352224,-0.3334004526699807,-0.8722387624293804,-0.6434315361554869,-0.5978720052208361,0.9543072433477743,-0.4699494311168909
1.077819967498755,-0.26182098120077807,0.6175464088192338,0.48571479028369036,1.745689439637714,1.6522440944188377,1.5220314513095032,1.0440160173625,0.3087371830238743,-1.0556084951050224,0.31075003914127347
-1.673822236478258,-0.8947530083503903,-1.5708671663422447,-1.4927336516406713,0.5193744687985932,-0.3334004526699807,0.40524098248499035,0.07976027249507893,-0.1445674110984809,-0.07837360158142131,-0.1674283863918522
-1.6399558708908488,-0.5782869947755842,-1.543730736565645,-1.484625256386883,0.022091597588335645,-0.3334004526699807,-0.012551135348640295,-0.14861608813141552,0.3087371830238743,-0.1961962483183094,-0.08935843936603577
-1.1488935698734126,-0.7013571111657864,-1.555398755996399,-1.6062511851937085,-0.27910180035535964,-0.3334004526699807,0.02762118367382419,-0.22474154167358035,-0.4845458566902473,-0.057581369804323414,0.047263967929142996
-0.8779626451741376,1.2150204154816495,-0.29569756825550486,-0.3413415256027233,-0.6768525334674123,-0.3334004526699807,-0.6392393120990864,-0.6434315361554869,-0.5978720052208361,0.44143219284602614,-0.1479108996353981
0.205761053622963,1.2150204154816495,0.5548860009323864,0.45328120926853704,-0.5796271575999836,-0.3334004526699807,0.26865509780861113,0.3208242087119342,0.08208488596269672,1.8760961854657812,2.0087713869527812
0.205761053622963,0.16013370356562961,0.3266624379401754,0.16137898013215568,-0.4366998106526251,-0.3334004526699807,-0.2776884408969059,-0.38968002434827076,0.19541103449328553,0.24044061900074645,0.46688993319290634
1.1370861072767213,0.33594815555163293,1.1232290193519134,1.0370856675412992,3.2981064602835346,6.616355462140884,1.6746862635948683,1.564206616567293,2.4619340051050616,-0.9585780801452324,0.35954375603240873
1.272551569626359,-0.8244272275559885,0.854086362668455,0.7938338099276481,0.8082917813553301,-0.0851948842838784,0.8391020279276068,2.2873984252178583,-0.2578935596290697,-0.8476861773340435,-0.6358480685467508
0.8915549567680033,1.3205090866732516,0.8623682550138356,0.6803162763746111,-0.32534328236060667,-0.3334004526699807,-0.663342703512565,-0.17399123931213714,1.3286725197991738,0.5800470713600121,-0.43091445760398267
0.2311608278135201,0.3183667103530323,0.24667990158521352,0.2911133041927697,-0.7769805166286343,-0.3334004526699807,-0.735652877753001,-0.567306082613322,-0.5978720052208361,0.531531863880117,0.23268009211545704
1.3064179352137681,-0.7716828919601875,0.8658485077824452,0.7938338099276481,1.0762997125288383,1.155832957646633,1.6505828721813895,0.04169754572399652,-0.7111981537514249,-1.1387774222134142,-0.24549833341766866
0.5359581181002046,0.3183667103530323,0.28357058093247856,0.2748965136851927,-1.0025033660912217,-0.3334004526699807,-1.290030880263011,-0.8971830479627029,-0.7111981537514249,1.6820353555462007,-1.2408901579968283
0.8915549567680033,-0.2266580908035769,0.5635727354979108,0.3397636757154994,-0.28526676288233677,0.16301068410222389,1.3211698561971807,-0.21205396608321955,-0.1445674110984809,-0.8268939455569456,0.5839948537316311
-0.4461664839346678,-2.019965501060811,-1.3004031893772476,-1.3792161180876341,-0.6505620196692286,-0.3334004526699807,-0.9124110814518448,-0.7195569896976517,-0.5978720052208361,-0.9932317997737288,-0.1479108996353981
1.230218612642097,-0.42005398798818083,0.8161559094622209,0.7776170194200717,1.771916813953631,0.41121625248832616,1.4256178856555883,-0.0724906345892507,-0.4845458566902473,-1.1387774222134142,-0.10887592612248988
-0.1075028280605738,-0.20907664560497757,-0.39123124642430435,-0.4710758496633373,-0.34131150257748416,-0.3334004526699807,-0.47855003600922835,-0.5799936582036829,-0.1445674110984809,0.552324095657215,0.05702271130737005
-2.918411171815553,-0.03326219361897428,-2.377113607432157,-1.6549015567164387,-0.6750762056689785,-0.3334004526699807,-0.6794116311215508,-0.6814942629265692,-0.2578935596290697,-0.4249107978663863,0.5742361103534039
-0.3869003441567013,1.0040430730984462,-0.10064963859766421,-0.17106522527316748,0.22790980620306972,-0.3334004526699807,-0.18127487524299116,-0.3389297219868276,0.08208488596269672,0.531531863880117,-0.03080597909667344
0.2142276450198153,0.1249708131684297,-0.2502605668204582,-0.32512473509514633,-0.7735130375860867,-0.3334004526699807,-0.9606178642788022,-0.8591203211916205,-0.7111981537514249,0.11568722833815906,0.5059249067058146
0.4089592471474194,0.49418116233903564,0.5414889497480044,0.3397636757154994,-0.7994588596570362,-0.3334004526699807,-0.5187223550316928,-0.7068694141072909,-0.5978720052208361,-0.029858394101526218,1.0524145358865296
0.8830883653711508,0.6875770595236396,1.2030850010607446,1.1019528295716063,2.8693912205510492,0.9076273892605309,0.9355155935815216,0.4223248134348206,1.8953032624521178,-0.6674868352658617,0.18388637522432177
-0.3869003441567013,0.10738936796982912,0.07675160092319046,0.05596984183290657,-0.8441526411170173,-0.3334004526699807,-1.137376067977646,-0.8591203211916205,-0.4845458566902473,1.6473816359177043,-1.1237852374581037
0.027962634289063735,-0.36730965239238034,0.13986916130310906,0.14516218962457872,3.3560798580861877,1.6522440944188377,1.1042393334758724,0.7522017787842015,0.6487156286156408,-0.8962013848139386,0.8962746418348968
-0.8779626451741376,-0.8420086727545891,-1.3126906662246889,-1.2981321655497504,-0.30271294761216616,-0.3334004526699807,0.09993135791426028,0.21932360398904777,-0.1445674110984809,-0.1546117847641136,0.09605768482027827
-0.37843375275984903,-2.318850069437017,-1.554287628847339,-1.6386847662088622,0.28275505009195734,-0.3334004526699807,0.17224153215469634,-0.0724906345892507,-0.7111981537514249,-1.1387774222134142,-0.22598084666121454
0.8322888169900367,-0.6134498851727848,0.2585238345300239,0.14516218962457872,-0.015173204174156444,-0.3334004526699807,-0.42230878937777805,-0.19936639049285873,-0.5978720052208361,-1.0764007268821205,0.8182046948090803
1.0693533761019025,1.496323538659255,1.286446722237753,1.1424948058405482,-0.860600316535473,-0.3334004526699807,-1.225755169827068,-0.6434315361554869,1.102020222737996,0.8849998040907813,-0.9481278566500166
0.9508210965459697,0.8633915115096429,0.9121991469280225,0.810050600435225,0.09597776558622047,-0.3334004526699807,0.24455170639513243,-0.09786578576997232,0.5353894800850519,-0.2585729436496031,0.4961661633275875
-1.7838879246373387,0.14255225836702903,-1.044686720744113,-0.6170269642315277,-0.2425529816671824,-0.3334004526699807,-0.582998065467636,-0.009052756637446693,-0.7111981537514249,-0.3001574072037989,-1.2311314146186012
-1.8092876988278959,-1.4573592547056007,-2.0391924900451723,-1.9468037858528198,-0.4310344513273273,-0.3334004526699807,-0.20537826665646983,-0.30086699521574517,-0.7111981537514249,-0.07837360158142131,-0.06984095260958166
0.9677542793396743,2.023766894617265,1.576326291163389,1.5722397542913316,-1.0443544915980494,-0.3334004526699807,-1.4025133735259117,-1.1255594085891973,-0.7111981537514249,1.3840133667411307,-0.6260893251685238
0.3666262901631576,1.8479524426312617,1.1769182585950522,1.3289878966776805,-0.19543261425214611,-0.3334004526699807,-0.663342703512565,0.0036348189529141106,-0.3712197081596585,1.245398488227145,-1.4458237689395963
1.2217520212452446,-0.5431241043783837,0.8376811849509017,0.7776170194200717,2.2125959733634364,0.6594218208744285,1.449721277069067,0.029009970133635717,0.19541103449328553,-1.1387774222134142,0.8182046948090803
1.103219741689312,-0.789264337158788,0.45658549638182144,0.323546885207923,0.5496505426308506,0.16301068410222389,0.9435500573860145,-0.25011669285430194,-0.031241262567892083,-1.111054446510617,0.9645858454824862
0.9931540535302315,-0.718938556364387,0.6063558016800525,0.5019315807912668,2.1059083490275046,0.16301068410222389,0.911412202168043,0.4350123890251814,-0.1445674110984809,-1.0971929586592184,0.945068358726032
-0.34456738717243957,-0.3321467619951792,-0.3963606397146279,-0.37377510661787666,-0.4590399527155093,-0.3334004526699807,-0.9043766176473519,-0.5419309314326004,-0.3712197081596585,-0.1130273212099178,-1.1335439808363306
0.34969310736945286,-1.914476829869209,-0.8872563718698764,-1.0873138889512528,-1.0199359126450898,-0.3334004526699807,-0.2616195132879201,0.7268266276034799,-0.7111981537514249,-0.8754091530368407,0.13509265833318648
1.179419064260983,0.33594815555163293,1.1364355239867374,0.9722185055109924,2.2517147689532777,0.9076273892605309,1.1604805801073228,0.4730751157962638,1.102020222737996,-0.9239243605167359,1.1792781998034814
-1.2843590322230503,0.1249708131684297,-1.203035208510003,-1.006229936413369,-0.5872455554086345,-0.3334004526699807,-0.5267568188361857,-0.440430326709714,-0.3712197081596585,0.29588657040634087,0.06678145468559711
-0.29376783879132556,-0.06842508401617418,-0.6383905204210432,-0.6981109167694114,-0.5010672056586442,-0.3334004526699807,-0.5267568188361857,-0.7322445652880125,-0.5978720052208361,0.29588657040634087,0.3497850126541817
